OrderID,OrderDate,UnitCost,Price,OrderQty,CostofSales,Sales,Profit,Channel,PromotionName,ProductName,Manufacturer,ProductSubCategory,ProductCategory,Region,City,Country
3743,2025-11-09,25.74586312,109.99,5,128.7293156,549.95,421.2206844,Store,No Discount,SV DVD 7-Inch Player Portable E200 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Elmira,United States
3744,2025-11-10,105.1858427,328,6,631.1150564,1869.6,1238.484944,Store,North America Back-to-School Promotion,"Fabrikam SLR Camera 35"" M358 Orange","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,New Brunswick,United States
3745,2025-11-11,203.7694412,300,12,2445.233294,3570,1124.766706,Store,North America Back-to-School Promotion,The Phone Company Smart phones Expert M400 Pink,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Bar Harbor,United States
3747,2025-11-12,1.752965858,41.73,10,17.52965858,417.3,399.7703414,Store,No Discount,SV Keyboard E90 Silver,Southridge Video,Computers Accessories,Computers,North America,Syracuse,United States
3748,2025-11-13,49.39141414,99.99,10,493.9141414,999.9,505.9858586,Online,No Discount,NT Wireless Bluetooth Stereo Headphones M402 Red,Northwind Traders,Bluetooth Headphones,Audio,Europe,Berlin,Germany
3749,2025-11-14,11.52769899,24.99,20,230.5539797,499.8,269.2460203,Reseller,No Discount,Contoso Mini Battery Charger Kit E320 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Seattle,United States
3751,2025-11-15,781.1310788,856,9,7030.17971,7447.2,417.0202905,Reseller,European Back-to-Scholl Promotion,Fabrikam Business Videographer 1/3'' 8.5mm M380 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Paris,France
3752,2025-11-16,91.61383316,147,9,824.5244984,1293.6,469.0755016,Reseller,Asian Spring Promotion,Proseware Photo Smart All-in-One Printer M380 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Beijing,China
3755,2025-11-17,178.0870794,281,12,2137.044953,3372,1234.955047,Online,No Discount,A. Datum Consumer Digital Camera E100 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China
3756,2025-11-18,87.60201956,121,10,876.0201956,1210,333.9798044,Store,No Discount,Proseware Scan Jet Digital Flat Bed Scanner M300 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Grand Junction,United States
3757,2025-11-19,388.3735561,429,12,4660.482673,4976.4,315.9173274,Store,North America Back-to-School Promotion,Contoso Home Theater System 5.1 Channel M1500 White,"Contoso, Ltd",Home Theater System,TV and Video,North America,Lynn,United States
3759,2025-11-20,109.7784099,180,24,2634.681836,4266,1631.318164,Store,Asian Summer Promotion,Fabrikam Social Videographer 1'' 25mm E400 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Seoul,South Korea
3761,2025-11-21,4.509367944,16.99,26,117.2435665,441.74,324.4964335,Store,Asian Holiday Promotion,Contoso 3 Handset Cordless Phone System E30 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Hong Kong,China
3762,2025-11-22,58.59627725,102,8,468.770218,734.4,265.629782,Store,European Holiday Promotion,SV 80GB USB2.0 Portable Hard Disk E500 Silver,Southridge Video,Computers Accessories,Computers,Europe,Manchester,United Kingdom
3764,2025-11-23,42.47601721,179,12,509.7122066,2148,1638.287793,Online,Asian Summer Promotion,Proseware LCD19W M100 White,"Proseware, Inc.",Monitors,Computers,Asia,Beijing,China
3766,2025-11-24,14.89533227,819,10,148.9533227,8190,8041.046677,Store,No Discount,WWI LCD24 X300 Black,Wide World Importers,Monitors,Computers,North America,Toronto,Canada
3767,2025-11-25,12.43584774,12.99,10,124.3584774,129.9,5.541522561,Online,No Discount,Contoso Dual Handset Cordless Phone System E20 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Bethesda,United States
3769,2025-11-26,371.4767463,679,10,3714.767463,6790,3075.232537,Store,No Discount,WWI LCD22W M2003 Black,Wide World Importers,Monitors,Computers,Asia,Sapporo,Japan
3771,2025-11-27,154.9065286,436.2,18,2788.317514,7742.55,4954.232486,Catalog,North America Spring Promotion,"Fabrikam SLR Camera 35"" X358 Silver","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,North Harford,United States
3773,2025-11-28,137.1862251,165,6,823.1173504,924,100.8826496,Store,North America Holiday Promotion,A. Datum Ultra Compact Digital Camera M190 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Snoqualmie,United States
3774,2025-11-29,124.2378453,219,13,1615.091988,2847,1231.908012,Store,North America Holiday Promotion,Contoso DVD Recorder L200 Black,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Sheboygan,United States
3775,2025-11-30,85.11505072,119.99,10,851.1505072,1199.9,348.7494928,Store,No Discount,"Adventure Works 13"" Color TV E25 White",Adventure Works,Televisions,TV and Video,North America,Littleton,United States
3776,2025-12-01,25.29962275,980,10,252.9962275,9800,9547.003773,Store,No Discount,Fabrikam Trendsetter 2/3'' 17mm X100 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Madrid,Spain
3777,2025-12-02,110.7152654,229,13,1439.29845,2793.8,1354.50155,Store,North America Holiday Promotion,Contoso Projector 480p M480 White,"Contoso, Ltd",Projectors & Screens,Computers,North America,Loveland,United States
3779,2025-12-03,55.49319085,68,9,499.4387177,612,112.5612823,Store,North America Spring Promotion,Contoso Lens Adapter M450 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Tampa,United States
3780,2025-12-04,258.8456467,326,20,5176.912934,6520,1343.087066,Store,No Discount,Adventure Works Laptop8.9 E0890 White,Adventure Works,Laptops,Computers,North America,Northampton,United States
3781,2025-12-05,2.520086181,28,6,15.12051709,145.6,130.4794829,Store,European Holiday Promotion,Contoso Digital Camera/Camcorder USB Cable E324 White,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Moscow,Russia
3782,2025-12-06,9.665721085,219.95,18,173.9829795,3915.11,3741.12702,Online,European Back-to-Scholl Promotion,WWI Desktop PC1.60 E1600 Silver,Wide World Importers,Desktops,Computers,Europe,Berlin,Germany
3785,2025-12-07,124.8057242,198,10,1248.057242,1980,731.9427577,Online,No Discount,A. Datum Point n' Shoot Digital Camera M500 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China
3786,2025-12-08,147.1110856,255,20,2942.221712,5100,2157.778288,Online,No Discount,Contoso 32GB Video MP3 Player M3200 Black,"Contoso, Ltd",MP4&MP3,Audio,Asia,Beijing,China
3788,2025-12-09,18.48279233,44,6,110.896754,264,153.103246,Store,European Spring Promotion,SV Keyboard E10 Silver,Southridge Video,Computers Accessories,Computers,Europe,Warsaw,Poland
3790,2025-12-10,333.9600594,969,6,2003.760357,5523.3,3519.539643,Catalog,North America Back-to-School Promotion,Adventure Works Desktop PC2.33 XD233 White,Adventure Works,Desktops,Computers,North America,North Harford,United States
3791,2025-12-11,47.28982057,129,10,472.8982057,1290,817.1017943,Store,No Discount,Proseware LCD17W E202 Black,"Proseware, Inc.",Monitors,Computers,North America,Key West,United States
3792,2025-12-12,12.17625332,17.99,12,146.1150398,215.88,69.76496016,Store,North America Back-to-School Promotion,SV DVD 48 DVD Storage Binder M50 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Oregon,United States
3794,2025-12-13,19.14248705,139,10,191.4248705,1390,1198.57513,Store,No Discount,Proseware LCD19 E1000 White,"Proseware, Inc.",Monitors,Computers,Asia,Sapporo,Japan
3795,2025-12-14,7.411541934,13.5,26,192.7000903,351,158.2999097,Store,North America Holiday Promotion,Contoso Education Supplies Bundle E200 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Orange,United States
3796,2025-12-15,23.81374418,35.99,9,214.3236976,318.5115,104.1878024,Store,North America Spring Promotion,Contoso 4 Handset Cordless Phone System M86 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Hartford,United States
3797,2025-12-16,2.10609507,13.5,4,8.424380281,54,45.57561972,Store,North America Spring Promotion,Contoso Education Supplies Bundle E200 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Edgerton,United States
3798,2025-12-17,10.58701353,16.5,9,95.2831218,146.025,50.7418782,Online,North America Spring Promotion,Contoso Notebook Peripheral Kit M69 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Bethesda,United States
3799,2025-12-18,44.14613089,78,5,220.7306545,390,169.2693455,Store,No Discount,Proseware Ink Jet Fax Machine E100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Orange,United States
3800,2025-12-19,21.62228629,58.99,10,216.2228629,589.9,373.6771371,Store,No Discount,SV DVD Player M120 White,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Haverhill,United States
3803,2025-12-20,191.6147493,229.9,18,3449.065487,4115.21,666.1445133,Store,North America Spring Promotion,WWI Desktop PC1.80 E1800 Black,Wide World Importers,Desktops,Computers,North America,Thornton,United States
3804,2025-12-21,50.45515631,699,18,908.1928137,12337.35,11429.15719,Online,North America Spring Promotion,WWI Laptop15 M0150 Blue,Wide World Importers,Laptops,Computers,North America,Bethesda,United States
3805,2025-12-22,78.01003802,199,36,2808.361369,7094.35,4285.988631,Online,European Spring Promotion,Contoso Home Theater System 2.1 Channel E1220 Black,"Contoso, Ltd",Home Theater System,TV and Video,Europe,Berlin,Germany
3806,2025-12-23,77.66180409,312,5,388.3090204,1560,1171.69098,Catalog,No Discount,A. Datum SLR Camera M137 Grey,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,North Harford,United States
3807,2025-12-24,18.60155742,20.96,6,111.6093445,123.664,12.05465548,Store,North America Back-to-School Promotion,Contoso Wireless Laser Mouse E50 Silver,"Contoso, Ltd",Computers Accessories,Computers,North America,Toronto,Canada
3808,2025-12-25,13.49274989,22.99,10,134.9274989,229.9,94.97250107,Store,No Discount,Contoso Expandable Cordless Phone System M008 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Plano,United States
3809,2025-12-26,2.571738081,9.99,100,257.1738081,999,741.8261919,Reseller,No Discount,Contoso Touch Stylus Pen E150 Black,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Seattle,United States
3810,2025-12-27,1.426907831,19.95,10,14.26907831,199.5,185.2309217,Store,No Discount,Contoso Car power adapter M90 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Hingham,United States
3813,2025-12-28,55.5072684,126.9,10,555.072684,1269,713.927316,Store,No Discount,SV 16xDVD M360 Black,Southridge Video,VCD & DVD,TV and Video,North America,Marshall,United States
3814,2025-12-29,90.09661382,268,39,3513.767939,10184,6670.232061,Catalog,North America Holiday Promotion,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Black,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States
3815,2025-12-30,271.7901808,499,12,3261.482169,5788.4,2526.917831,Store,North America Back-to-School Promotion,WWI Projector 480p DLP12 Silver,Wide World Importers,Projectors & Screens,Computers,North America,Norfolk,United States
3816,2025-12-31,2.036000699,4.06,240,488.6401678,974.4,485.7598322,Store,No Discount,Contoso Original K1m Li-Ion Standard Battery E170 Silver,"Contoso, Ltd",Cell phones Accessories,Cell phones,Asia,Yokohama,Japan
3818,2026-01-01,62.19859338,102,13,808.5817139,1326,517.4182861,Reseller,North America Holiday Promotion,Proseware Photo Inkjet Printer E290 Green,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Seattle,United States
3819,2026-01-02,71.37963509,499,9,642.4167158,4466.05,3823.633284,Store,North America Spring Promotion,Contoso Projector 480p M481 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,Tampa,United States
3820,2026-01-03,472.5147196,1199,30,14175.44159,35970,21794.55841,Online,No Discount,Fabrikam Laptop19W M9800 Black,"Fabrikam, Inc.",Laptops,Computers,North America,Bethesda,United States
3823,2026-01-04,0.412479492,0.95,12,4.949753901,11.02,6.070246099,Store,Asian Summer Promotion,SV USB Data Cable E600 Grey,Southridge Video,Computers Accessories,Computers,Asia,Islamabad,Pakistan
3824,2026-01-05,10.56755923,12.95,24,253.6214214,305.62,51.99857859,Store,North America Back-to-School Promotion,Contoso Rechargeable Battery E100 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Leominster,United States
3826,2026-01-06,224.3522933,480.5,10,2243.522933,4805,2561.477067,Store,No Discount,Fabrikam SLR Camera X150 Orange,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Menasha,United States
3830,2026-01-07,74.49045028,500,9,670.4140525,4300,3629.585948,Store,European Back-to-Scholl Promotion,SV Car Video LCD7W M7080 Black,Southridge Video,Car Video,TV and Video,Europe,Koln,Germany
3831,2026-01-08,103.4434467,633,9,930.9910205,5570.4,4639.408979,Store,Asian Spring Promotion,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Islamabad,Pakistan
3832,2026-01-09,4.158030724,17.9,20,83.16061449,358,274.8393855,Store,No Discount,Contoso ADSL Modem Splitter/Filter X 1 E100 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Queens,United States
3833,2026-01-10,119.2991377,389,12,1431.589653,4668,3236.410347,Store,Asian Summer Promotion,Fabrikam Laptop13.3W M3080 Red,"Fabrikam, Inc.",Laptops,Computers,Asia,New Delhi,India
3834,2026-01-11,462.156083,1099.99,13,6008.029078,14299.87,8291.840922,Reseller,Asian Holiday Promotion,"Adventure Works 37"" 1080p LCD HDTV M150W Brown",Adventure Works,Televisions,TV and Video,Asia,Beijing,China
3835,2026-01-12,63.6937912,116,36,2292.976483,4106.4,1813.423517,Catalog,North America Back-to-School Promotion,Proseware Mobile Receipt and Document Scanner M200 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,North Harford,United States
3836,2026-01-13,247.9379293,427,10,2479.379293,4270,1790.620707,Store,No Discount,Contoso SLR Camera X146 Orange,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,Vineland,United States
3838,2026-01-14,75.45818476,329,36,2716.494652,11679.5,8963.005348,Catalog,North America Spring Promotion,Contoso Home Theater System 2.1 Channel M1210 Brown,"Contoso, Ltd",Home Theater System,TV and Video,North America,North Harford,United States
3839,2026-01-15,845.4794465,999,12,10145.75336,11708.28,1562.526642,Store,European Spring Promotion,Contoso Projector 720p M621 Black,"Contoso, Ltd",Projectors & Screens,Computers,Europe,Ramstein,Germany
3840,2026-01-16,84.36680604,268,10,843.6680604,2680,1836.33194,Store,No Discount,The Phone Company PDA GPS Phone 3.5 inch M910 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Snoqualmie,United States
3842,2026-01-17,166.1013452,268,24,3986.432284,6338.2,2351.767716,Reseller,European Spring Promotion,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Paris,France
3844,2026-01-18,6.345101152,9.5,6,38.07060691,54.15,16.07939309,Store,North America Back-to-School Promotion,Contoso Power Inverter - DC to AC power inverter E900 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Houston,United States
3846,2026-01-19,4.184228877,4.74,400,1673.691551,1896,222.3084493,Store,No Discount,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Miami,United States
3847,2026-01-20,53.90793788,281,6,323.4476273,1573.6,1250.152373,Catalog,North America Back-to-School Promotion,A. Datum Consumer Digital Camera E100 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States
3849,2026-01-21,119.0323585,255,24,2856.776604,6066.45,3209.673396,Online,European Spring Promotion,The Phone Company PDA Handheld 3.5 inch M610 Black,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Berlin,Germany
3850,2026-01-22,37.96125899,999,9,341.6513309,8791.2,8449.548669,Reseller,Asian Spring Promotion,Fabrikam Trendsetter 1/2'' 3mm X300 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Beijing,China
3851,2026-01-23,247.9612086,304,18,4463.301755,5107.2,643.8982448,Online,Asian Spring Promotion,Contoso SLR Camera M143 Grey,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China
